date,value
1996-01-14,731.1
1996-01-21,732.3
1996-01-28,730.75
1996-02-04,736.7
1996-02-11,723.6
1996-02-18,727.3
1996-02-25,728.0625
1996-03-03,736.35
1996-03-10,716.35
1996-03-17,718.75
1996-03-24,717.0
1996-03-31,739.95
1996-04-07,761.8125
1996-04-14,787.8
1996-04-21,791.95
1996-04-28,815.25
1996-05-05,799.1
1996-05-12,810.3
1996-05-19,811.75
1996-05-26,801.65
1996-06-02,787.8125
1996-06-09,768.45
1996-06-16,775.3
1996-06-23,783.75
1996-06-30,770.4
1996-07-07,774.8125
1996-07-14,801.75
1996-07-21,807.1
1996-07-28,769.45
1996-08-04,769.9
1996-08-11,779.2
1996-08-18,826.2
1996-08-25,813.6
1996-09-01,818.35
1996-09-08,812.0625
1996-09-15,829.15
1996-09-22,815.85
1996-09-29,791.95
1996-10-06,742.8
1996-10-13,727.9
1996-10-20,688.5
1996-10-27,693.0
1996-11-03,684.25
1996-11-10,678.25
1996-11-17,690.3
1996-11-24,707.85
1996-12-01,712.25
1996-12-08,699.5
1996-12-15,694.45
1996-12-22,706.35
1996-12-29,702.5625
1997-01-05,695.0625
1997-01-12,702.1
1997-01-19,740.9
1997-01-26,743.3
1997-02-02,744.8
1997-02-09,736.25
1997-02-16,756.1
1997-02-23,779.75
1997-03-02,785.0
1997-03-09,811.65
1997-03-16,839.8
1997-03-23,832.95
1997-03-30,842.4375
1997-04-06,865.35
1997-04-13,849.05
1997-04-20,836.75
1997-04-27,846.95
1997-05-04,878.6
1997-05-11,892.95
1997-05-18,870.5
1997-05-25,852.4
1997-06-01,857.6875
1997-06-08,847.3
1997-06-15,830.1
1997-06-22,837.6
1997-06-29,814.25
1997-07-06,734.0
1997-07-13,770.85
1997-07-20,792.55
1997-07-27,760.3
1997-08-03,762.25
1997-08-10,756.5
1997-08-17,762.15
1997-08-24,723.0
1997-08-31,664.45
1997-09-07,689.5625
1997-09-14,713.15
1997-09-21,768.3
1997-09-28,634.2
1997-10-05,627.2
1997-10-12,670.45
1997-10-19,704.85
1997-10-26,695.4
1997-11-02,690.8
1997-11-09,722.7
1997-11-16,730.65
1997-11-23,718.55
1997-11-30,716.0
1997-12-07,705.45
1997-12-14,704.6
1997-12-21,684.75
1997-12-28,683.875
1998-01-04,673.25
1998-01-11,664.4
1998-01-18,666.95
1998-01-25,671.0625
1998-02-01,677.45
1998-02-08,683.25
1998-02-15,684.95
1998-02-22,669.8125
1998-03-01,654.6
1998-03-08,652.55
1998-03-15,662.25
1998-03-22,650.9
1998-03-29,650.6
1998-04-05,644.2
1998-04-12,631.75
1998-04-19,636.1
1998-04-26,645.1
1998-05-03,644.45
1998-05-10,655.45
1998-05-17,650.6
1998-05-24,639.45
1998-05-31,619.5
1998-06-07,618.95
1998-06-14,611.25
1998-06-21,626.85
1998-06-28,658.65
1998-07-05,634.375
1998-07-12,653.7
1998-07-19,655.3
1998-07-26,625.15
1998-08-02,593.1
1998-08-09,556.3
1998-08-16,558.75
1998-08-23,564.55
1998-08-30,529.0
1998-09-06,522.0
1998-09-13,524.75
1998-09-20,525.45
1998-09-27,529.4
1998-10-04,522.25
1998-10-11,536.35
1998-10-18,558.05
1998-10-25,551.4
1998-11-01,551.85
1998-11-08,556.4
1998-11-15,574.45
1998-11-22,576.8
1998-11-29,573.0625
1998-12-06,585.1
1998-12-13,566.6
1998-12-20,550.65
1998-12-27,546.5
1999-01-03,540.75
1999-01-10,548.25
1999-01-17,534.15
1999-01-24,527.75
1999-01-31,512.3
1999-02-07,510.35
1999-02-14,498.75
1999-02-21,483.5625
1999-02-28,461.95
1999-03-07,458.15
1999-03-14,466.65
1999-03-21,475.6
1999-03-28,493.85
1999-04-04,491.125
1999-04-11,479.5
1999-04-18,486.1
1999-04-25,489.1
1999-05-02,477.7
1999-05-09,475.6
1999-05-16,466.45
1999-05-23,466.3
1999-05-30,457.85
1999-06-06,461.6875
1999-06-13,469.6
1999-06-20,467.4
1999-06-27,461.65
1999-07-04,442.2
1999-07-11,412.9375
1999-07-18,424.5
1999-07-25,445.05
1999-08-01,434.9
1999-08-08,473.75
1999-08-15,465.95
1999-08-22,465.75
1999-08-29,464.95
1999-09-05,482.35
1999-09-12,508.25
1999-09-19,491.85
1999-09-26,481.2
1999-10-03,487.8
1999-10-10,487.4
1999-10-17,496.25
1999-10-24,486.05
1999-10-31,470.5
1999-11-07,470.375
1999-11-14,462.85
1999-11-21,460.7
1999-11-28,466.3125
1999-12-05,473.0
1999-12-12,469.85
1999-12-19,452.05
1999-12-26,462.3125
2000-01-02,458.25
2000-01-09,465.9
2000-01-16,474.6
2000-01-23,503.5
2000-01-30,518.55
2000-02-06,506.4
2000-02-13,505.75
2000-02-20,508.75
2000-02-27,503.5625
2000-03-05,500.2
2000-03-12,504.6
2000-03-19,524.25
2000-03-26,527.25
2000-04-02,534.0
2000-04-09,539.55
2000-04-16,533.65
2000-04-23,534.8125
2000-04-30,537.25
2000-05-07,557.2
2000-05-14,552.6
2000-05-21,547.4
2000-05-28,541.1
2000-06-04,522.6875
2000-06-11,524.9
2000-06-18,509.3
2000-06-25,502.45
2000-07-02,490.7
2000-07-09,471.3125
2000-07-16,470.2
2000-07-23,456.35
2000-07-30,452.2
2000-08-06,442.05
2000-08-13,442.9
2000-08-20,458.6
2000-08-27,460.7
2000-09-03,484.75
2000-09-10,490.5625
2000-09-17,489.35
2000-09-24,489.5
2000-10-01,494.35
2000-10-08,486.95
2000-10-15,477.4
2000-10-22,468.25
2000-10-29,463.1
2000-11-05,465.0
2000-11-12,470.75
2000-11-19,477.5
2000-11-26,492.875
2000-12-03,502.35
2000-12-10,505.35
2000-12-17,507.25
2000-12-24,509.95
2000-12-31,500.1875
2001-01-07,493.5
2001-01-14,487.15
2001-01-21,473.625
2001-01-28,468.2
2001-02-04,462.25
2001-02-11,459.7
2001-02-18,451.9
2001-02-25,453.625
2001-03-04,453.35
2001-03-11,457.6
2001-03-18,448.35
2001-03-25,440.85
2001-04-01,438.8
2001-04-08,434.75
2001-04-15,436.625
2001-04-22,430.95
2001-04-29,424.55
2001-05-06,439.8
2001-05-13,446.8
2001-05-20,451.0
2001-05-27,445.9
2001-06-03,445.6875
2001-06-10,459.15
2001-06-17,469.7
2001-06-24,462.9
2001-07-01,462.85
2001-07-08,492.8125
2001-07-15,514.6
2001-07-22,512.35
2001-07-29,508.85
2001-08-05,502.2
2001-08-12,512.2
2001-08-19,513.0
2001-08-26,485.8
2001-09-02,477.7
2001-09-09,469.875
2001-09-16,469.15
2001-09-23,473.55
2001-09-30,461.9
2001-10-07,452.05
2001-10-14,447.4
2001-10-21,429.9
2001-10-28,424.15
2001-11-04,431.05
2001-11-11,436.6
2001-11-18,446.9
2001-11-25,450.5
2001-12-02,440.35
2001-12-09,444.25
2001-12-16,436.6
2001-12-23,434.95
2001-12-30,426.6666666666667
2002-01-06,421.6875
2002-01-13,436.45
2002-01-20,448.15
2002-01-27,435.125
2002-02-03,428.85
2002-02-10,431.0
2002-02-17,436.05
2002-02-24,442.125
2002-03-03,439.7
2002-03-10,449.85
2002-03-17,460.1
2002-03-24,461.25
2002-03-31,469.8125
2002-04-07,467.05
2002-04-14,459.75
2002-04-21,467.05
2002-04-28,473.1
2002-05-05,460.5
2002-05-12,466.05
2002-05-19,481.25
2002-05-26,491.45
2002-06-02,500.875
2002-06-09,509.95
2002-06-16,498.5
2002-06-23,493.15
2002-06-30,516.2
2002-07-07,555.0
2002-07-14,580.0
2002-07-21,575.85
2002-07-28,574.45
2002-08-04,555.3
2002-08-11,561.95
2002-08-18,592.25
2002-08-25,555.0
2002-09-01,558.05
2002-09-08,563.375
2002-09-15,577.5
2002-09-22,569.2
2002-09-29,559.9
2002-10-06,540.55
2002-10-13,530.35
2002-10-20,544.8
2002-10-27,553.3
2002-11-03,558.65
2002-11-10,574.25
2002-11-17,568.7
2002-11-24,571.45
2002-12-01,575.3125
2002-12-08,566.9
2002-12-15,568.4
2002-12-22,562.7
2002-12-29,570.25
2003-01-05,575.5
2003-01-12,581.6
2003-01-19,554.15
2003-01-26,561.625
2003-02-02,566.85
2003-02-09,563.95
2003-02-16,568.95
2003-02-23,572.0625
2003-03-02,577.25
2003-03-09,568.95
2003-03-16,571.8
2003-03-23,572.8
2003-03-30,574.5
2003-04-06,582.2
2003-04-13,601.0
2003-04-20,612.375
2003-04-27,606.2
2003-05-04,620.25
2003-05-11,625.85
2003-05-18,643.8
2003-05-25,634.95
2003-06-01,627.0
2003-06-08,617.65
2003-06-15,625.5
2003-06-22,625.35
2003-06-29,633.7
2003-07-06,625.75
2003-07-13,617.7
2003-07-20,582.1
2003-07-27,554.7
2003-08-03,539.65
2003-08-10,542.6
2003-08-17,565.5
2003-08-24,578.25
2003-08-31,586.2
2003-09-07,594.9375
2003-09-14,624.55
2003-09-21,622.4
2003-09-28,653.45
2003-10-05,684.55
2003-10-12,691.25
2003-10-19,731.05
2003-10-26,747.1
2003-11-02,785.65
2003-11-09,762.6
2003-11-16,769.5
2003-11-23,763.7
2003-11-30,746.3125
2003-12-07,768.4
2003-12-14,777.15
2003-12-21,766.0
2003-12-28,761.6875
2004-01-04,785.875
2004-01-11,792.8
2004-01-18,831.1
2004-01-25,837.5
2004-02-01,823.25
2004-02-08,814.7
2004-02-15,834.25
2004-02-22,869.625
2004-02-29,929.1
2004-03-07,940.3
2004-03-14,935.0
2004-03-21,1000.65
2004-03-28,1034.55
2004-04-04,1019.85
2004-04-11,1009.375
2004-04-18,975.9
2004-04-25,954.15
2004-05-02,1002.5
2004-05-09,1036.55
2004-05-16,1013.5
2004-05-23,885.7
2004-05-30,851.25
2004-06-06,839.5
2004-06-13,849.4
2004-06-20,872.2
2004-06-27,907.0
2004-07-04,909.1
2004-07-11,966.875
2004-07-18,833.8
2004-07-25,693.4
2004-08-01,637.1
2004-08-08,600.75
2004-08-15,644.3
2004-08-22,592.1
2004-08-29,616.7
2004-09-05,625.75
2004-09-12,578.4375
2004-09-19,559.55
2004-09-26,537.1
2004-10-03,531.5
2004-10-10,525.95
2004-10-17,518.2
2004-10-24,526.6
2004-10-31,533.4
2004-11-07,516.95
2004-11-14,515.9
2004-11-21,546.95
2004-11-28,554.5625
2004-12-05,529.75
2004-12-12,528.1
2004-12-19,547.25
2004-12-26,548.9375
2005-01-02,550.75
2005-01-09,538.9
2005-01-16,554.2
2005-01-23,517.8125
2005-01-30,519.75
2005-02-06,505.7
2005-02-13,511.45
2005-02-20,542.1
2005-02-27,580.0625
2005-03-06,616.4
2005-03-13,628.4
2005-03-20,665.8
2005-03-27,626.4375
2005-04-03,626.45
2005-04-10,618.25
2005-04-17,618.15
2005-04-24,628.4
2005-05-01,627.3
2005-05-08,623.3
2005-05-15,622.35
2005-05-22,627.75
2005-05-29,659.15
2005-06-05,677.3125
2005-06-12,671.9
2005-06-19,699.5
2005-06-26,736.3
2005-07-03,671.7
2005-07-10,694.0
2005-07-17,708.4
2005-07-24,684.6
2005-07-31,675.1
2005-08-07,672.45
2005-08-14,646.2
2005-08-21,610.3
2005-08-28,599.7
2005-09-04,592.95
2005-09-11,592.6875
2005-09-18,572.1
2005-09-25,576.05
2005-10-02,564.3
2005-10-09,567.1
2005-10-16,577.15
2005-10-23,584.45
2005-10-30,572.1
2005-11-06,577.0
2005-11-13,578.8
2005-11-20,581.65
2005-11-27,565.1875
2005-12-04,558.55
2005-12-11,566.35
2005-12-18,590.7
2005-12-25,609.2
2006-01-01,605.5625
2006-01-08,611.75
2006-01-15,572.75
2006-01-22,567.5
2006-01-29,575.0
2006-02-05,590.25
2006-02-12,581.8
2006-02-19,589.45
2006-02-26,577.625
2006-03-05,584.3
2006-03-12,578.4
2006-03-19,577.05
2006-03-26,574.65
2006-04-02,580.55
2006-04-09,561.4
2006-04-16,560.3125
2006-04-23,572.4
2006-04-30,578.4
2006-05-07,592.35
2006-05-14,594.9
2006-05-21,599.25
2006-05-28,583.7
2006-06-04,589.6875
2006-06-11,593.45
2006-06-18,595.6
2006-06-25,583.9
2006-07-02,580.5
2006-07-09,601.625
2006-07-16,602.5
2006-07-23,585.2
2006-07-30,580.15
2006-08-06,577.65
2006-08-13,558.15
2006-08-20,551.4
2006-08-27,548.85
2006-09-03,539.5
2006-09-10,537.6875
2006-09-17,534.2
2006-09-24,550.75
2006-10-01,546.9
2006-10-08,554.5
2006-10-15,573.7
2006-10-22,601.7
2006-10-29,625.25
2006-11-05,642.45
2006-11-12,655.8
2006-11-19,656.65
2006-11-26,674.6875
2006-12-03,683.8
2006-12-10,659.15
2006-12-17,662.2
2006-12-24,651.9
2006-12-31,675.0625
2007-01-07,666.6666666666666
2007-01-14,668.45
2007-01-21,716.125
2007-01-28,716.65
2007-02-04,721.65
2007-02-11,742.55
2007-02-18,755.3
2007-02-25,778.5625
2007-03-04,760.15
2007-03-11,740.6
2007-03-18,747.35
2007-03-25,766.4
2007-04-01,765.15
2007-04-08,766.0625
2007-04-15,742.85
2007-04-22,723.4
2007-04-29,718.75
2007-05-06,734.25
2007-05-13,734.35
2007-05-20,783.65
2007-05-27,802.4
2007-06-03,807.375
2007-06-10,823.95
2007-06-17,831.4
2007-06-24,827.75
2007-07-01,814.9
2007-07-08,858.6875
2007-07-15,894.6
2007-07-22,852.6
2007-07-29,817.7
2007-08-05,830.5
2007-08-12,845.5
2007-08-19,832.15
2007-08-26,829.95
2007-09-02,861.75
2007-09-09,887.625
2007-09-16,920.5
2007-09-23,975.3
2007-09-30,988.55
2007-10-07,956.2
2007-10-14,960.45
2007-10-21,982.7
2007-10-28,984.95
2007-11-04,1001.1
2007-11-11,1026.0
2007-11-18,1059.9
2007-11-25,1085.4375
2007-12-02,1093.9
2007-12-09,1097.65
2007-12-16,1143.15
2007-12-23,1160.75
2007-12-30,1205.5
2008-01-06,1233.0
2008-01-13,1254.3
2008-01-20,1282.1
2008-01-27,1225.625
2008-02-03,1271.6
2008-02-10,1327.6
2008-02-17,1343.45
2008-02-24,1405.5
2008-03-02,1479.65
2008-03-09,1462.6
2008-03-16,1377.3
2008-03-23,1268.4375
2008-03-30,1302.1
2008-04-06,1237.05
2008-04-13,1301.6
2008-04-20,1361.85
2008-04-27,1347.35
2008-05-04,1283.2
2008-05-11,1296.5
2008-05-18,1361.2
2008-05-25,1341.25
2008-06-01,1351.6875
2008-06-08,1404.7
2008-06-15,1502.3
2008-06-22,1545.2
2008-06-29,1541.85
2008-07-06,1634.1875
2008-07-13,1593.6
2008-07-20,1540.2
2008-07-27,1400.85
2008-08-03,1386.4
2008-08-10,1242.4
2008-08-17,1232.4
2008-08-24,1300.35
2008-08-31,1337.85
2008-09-07,1241.625
2008-09-14,1258.2
2008-09-21,1140.3
2008-09-28,1185.2
2008-10-05,1037.6
2008-10-12,940.4
2008-10-19,888.6
2008-10-26,888.85
2008-11-02,913.65
2008-11-09,916.75
2008-11-16,899.65
2008-11-23,880.3
2008-11-30,884.0
2008-12-07,819.5
2008-12-14,834.7
2008-12-21,861.25
2008-12-28,913.75
2009-01-04,956.625
2009-01-11,1002.9
2009-01-18,983.2
2009-01-25,1008.375
2009-02-01,983.6
2009-02-08,967.2
2009-02-15,979.6
2009-02-22,884.375
2009-03-01,875.1
2009-03-08,865.7
2009-03-15,885.3
2009-03-22,926.3
2009-03-29,946.9
2009-04-05,956.2
2009-04-12,999.125
2009-04-19,1040.4
2009-04-26,1036.1
2009-05-03,1040.05
2009-05-10,1123.85
2009-05-17,1142.8
2009-05-24,1163.7
2009-05-31,1183.875
2009-06-07,1213.0
2009-06-14,1248.45
2009-06-21,1199.45
2009-06-28,1182.5
2009-07-05,1235.6875
2009-07-12,1131.25
2009-07-19,1034.3
2009-07-26,1022.1
2009-08-02,1079.1
2009-08-09,1173.7
2009-08-16,1178.05
2009-08-23,1000.55
2009-08-30,1102.3
2009-09-06,1013.25
2009-09-13,972.125
2009-09-20,945.9
2009-09-27,920.3
2009-10-04,913.3
2009-10-11,921.4
2009-10-18,989.3
2009-10-25,999.75
2009-11-01,978.4
2009-11-08,982.95
2009-11-15,971.15
2009-11-22,1030.0
2009-11-29,1049.4375
2009-12-06,1049.45
2009-12-13,1035.0
2009-12-20,1040.1
2009-12-27,1001.6875
2010-01-03,1033.6875
2010-01-10,1031.25
2010-01-17,978.35
2010-01-24,953.5
2010-01-31,932.8
2010-02-07,915.3
2010-02-14,937.15
2010-02-21,949.375
2010-02-28,953.15
2010-03-07,943.45
2010-03-14,935.6
2010-03-21,950.8125
2010-03-28,957.9
2010-04-04,955.5625
2010-04-11,946.45
2010-04-18,970.95
2010-04-25,992.3
2010-05-02,990.0
2010-05-09,965.95
2010-05-16,956.3
2010-05-23,943.55
2010-05-30,941.4
2010-06-06,939.3125
2010-06-13,936.95
2010-06-20,954.75
2010-06-27,961.55
2010-07-04,956.15
2010-07-11,996.0625
2010-07-18,1026.75
2010-07-25,1012.65
2010-08-01,1019.5
2010-08-08,1053.6
2010-08-15,1049.95
2010-08-22,1027.1
2010-08-29,1009.95
2010-09-05,1013.6
2010-09-12,1033.375
2010-09-19,1042.3
2010-09-26,1097.7
2010-10-03,1098.8
2010-10-10,1081.15
2010-10-17,1184.0
2010-10-24,1200.85
2010-10-31,1217.05
2010-11-07,1247.8
2010-11-14,1292.75
2010-11-21,1222.9
2010-11-28,1241.0
2010-12-05,1268.1
2010-12-12,1281.85
2010-12-19,1299.8
2010-12-26,1331.125
2011-01-02,1375.65
2011-01-09,1370.3
2011-01-16,1393.95
2011-01-23,1418.0625
2011-01-30,1393.0
2011-02-06,1434.2
2011-02-13,1433.55
2011-02-20,1381.3
2011-02-27,1324.9375
2011-03-06,1385.7
2011-03-13,1352.6
2011-03-20,1321.55
2011-03-27,1357.6
2011-04-03,1375.75
2011-04-10,1383.05
2011-04-17,1341.8
2011-04-24,1357.25
2011-05-01,1376.5
2011-05-08,1348.8
2011-05-15,1333.8
2011-05-22,1362.2
2011-05-29,1382.45
2011-06-05,1397.1875
2011-06-12,1391.45
2011-06-19,1361.7
2011-06-26,1333.55
2011-07-03,1330.2
2011-07-10,1337.8125
2011-07-17,1375.5
2011-07-24,1381.95
2011-07-31,1370.65
2011-08-07,1352.75
2011-08-14,1316.6
2011-08-21,1350.4
2011-08-28,1387.3
2011-09-04,1439.3
2011-09-11,1412.0625
2011-09-18,1371.4
2011-09-25,1308.2
2011-10-02,1231.05
2011-10-09,1164.65
2011-10-16,1235.1
2011-10-23,1233.2
2011-10-30,1224.46
2011-11-06,1205.0
2011-11-13,1177.45
2011-11-20,1179.3
2011-11-27,1130.0625
2011-12-04,1128.53
2011-12-11,1125.5400000000002
2011-12-18,1115.23
2011-12-25,1151.95
2012-01-01,1195.8
2012-01-08,1207.4125
2012-01-15,1197.1200000000001
2012-01-22,1186.7
2012-01-29,1217.56
2012-02-05,1210.52
2012-02-12,1230.6399999999999
2012-02-19,1258.8799999999999
2012-02-26,1274.05
2012-03-04,1311.0
2012-03-11,1326.92
2012-03-18,1355.65
2012-03-25,1356.35
2012-04-01,1374.8
2012-04-08,1422.7
2012-04-15,1431.56
2012-04-22,1425.08
2012-04-29,1469.84
2012-05-06,1484.4299999999998
2012-05-13,1436.27
2012-05-20,1413.8799999999999
2012-05-27,1383.8400000000001
2012-06-03,1362.3625
2012-06-10,1385.8700000000001
2012-06-17,1406.45
2012-06-24,1430.6799999999998
2012-07-01,1480.3700000000001
2012-07-08,1586.4125
2012-07-15,1643.3200000000002
2012-07-22,1685.8400000000001
2012-07-29,1679.31
2012-08-05,1689.3
2012-08-12,1646.85
2012-08-19,1667.6875
2012-08-26,1731.65
2012-09-02,1750.2400000000002
2012-09-09,1749.8375
2012-09-16,1729.06
2012-09-23,1643.55
2012-09-30,1593.44
2012-10-07,1547.1100000000001
2012-10-14,1544.23
2012-10-21,1514.1
2012-10-28,1558.45
2012-11-04,1539.0
2012-11-11,1498.16
2012-11-18,1412.6299999999999
2012-11-25,1408.625
2012-12-02,1440.23
2012-12-09,1466.25
2012-12-16,1474.6299999999999
2012-12-23,1449.0
2012-12-30,1426.1375
2013-01-06,1401.8125
2013-01-13,1416.85
2013-01-20,1434.17
2013-01-27,1441.375
2013-02-03,1464.1
2013-02-10,1482.6
2013-02-17,1423.8
2013-02-24,1474.75
2013-03-03,1460.0
2013-03-10,1496.0
2013-03-17,1473.02
2013-03-24,1424.7
2013-03-31,1434.25
2013-04-07,1380.5
2013-04-14,1395.2
2013-04-21,1416.5
2013-04-28,1418.85
2013-05-05,1455.7
2013-05-12,1474.0
2013-05-19,1467.75
2013-05-26,1480.6
2013-06-02,1504.375
2013-06-09,1529.7
2013-06-16,1523.9
2013-06-23,1507.3
2013-06-30,1536.2
2013-07-07,1580.75
2013-07-14,1599.35
2013-07-21,1472.4
2013-07-28,1415.3
2013-08-04,1354.8
2013-08-11,1333.9
2013-08-18,1344.9375
2013-08-25,1330.0
2013-09-01,1423.7
2013-09-08,1420.1875
2013-09-15,1426.7
2013-09-22,1339.4
2013-09-29,1315.6
2013-10-06,1280.9
2013-10-13,1285.4
2013-10-20,1280.15
2013-10-27,1304.25
2013-11-03,1276.3
2013-11-10,1271.8
2013-11-17,1311.15
2013-11-24,1291.0
2013-12-01,1327.8125
2013-12-08,1324.6
2013-12-15,1335.25
2013-12-22,1333.95
2013-12-29,1327.8125
2014-01-05,1303.8125
2014-01-12,1299.8
2014-01-19,1322.9
2014-01-26,1280.1875
2014-02-02,1279.85
2014-02-09,1315.15
2014-02-16,1333.65
2014-02-23,1361.75
2014-03-02,1398.7
2014-03-09,1424.55
2014-03-16,1398.35
2014-03-23,1416.7
2014-03-30,1432.8
2014-04-06,1469.9
2014-04-13,1476.5
2014-04-20,1502.75
2014-04-27,1484.15
2014-05-04,1502.55
2014-05-11,1472.05
2014-05-18,1483.5
2014-05-25,1497.5
2014-06-01,1493.5
2014-06-08,1476.3
2014-06-15,1440.7
2014-06-22,1413.3
2014-06-29,1424.7
2014-07-06,1395.5
2014-07-13,1331.85
2014-07-20,1201.75
2014-07-27,1195.45
2014-08-03,1224.25
2014-08-10,1245.25
2014-08-17,1255.2
2014-08-24,1132.7
2014-08-31,1093.5
2014-09-07,1079.875
2014-09-14,1078.25
2014-09-21,976.5
2014-09-28,929.4
2014-10-05,917.5
2014-10-12,935.5
2014-10-19,956.35
2014-10-26,968.3
2014-11-02,1024.5
2014-11-09,1026.6
2014-11-16,1043.75
2014-11-23,1024.2
2014-11-30,1036.5625
2014-12-07,1012.2
2014-12-14,1042.85
2014-12-21,1030.6
2014-12-28,1038.0
2015-01-04,1024.625
2015-01-11,1046.9
2015-01-18,997.9
2015-01-25,978.875
2015-02-01,971.3
2015-02-08,974.55
2015-02-15,980.1
2015-02-22,1002.625
2015-03-01,1014.95
2015-03-08,997.0625
2015-03-15,982.35
2015-03-22,965.05
2015-03-29,976.75
2015-04-05,978.625
2015-04-12,965.45
2015-04-19,961.1
2015-04-26,973.2
2015-05-03,976.4
2015-05-10,986.9
2015-05-17,964.9375
2015-05-24,940.9
2015-05-31,926.875
2015-06-07,936.85
2015-06-14,944.95
2015-06-21,961.1
2015-06-28,991.15
2015-07-05,1037.25
2015-07-12,1024.55
2015-07-19,1028.55
2015-07-26,1009.9
2015-08-02,978.15
2015-08-09,987.75
2015-08-16,997.25
2015-08-23,914.5
2015-08-30,889.4
2015-09-06,884.2
2015-09-13,886.4375
2015-09-20,882.15
2015-09-27,871.4
2015-10-04,881.45
2015-10-11,885.75
2015-10-18,902.85
2015-10-25,896.7
2015-11-01,883.7
2015-11-08,876.25
2015-11-15,867.75
2015-11-22,859.5
2015-11-29,868.6875
2015-12-06,892.5
2015-12-13,877.3
2015-12-20,873.95
2015-12-27,883.1875
2016-01-03,870.5
2016-01-10,873.35
2016-01-17,888.7
2016-01-24,877.3125
2016-01-31,877.45
2016-02-07,877.45
2016-02-14,866.5
2016-02-21,879.75
2016-02-28,866.3
2016-03-06,857.35
2016-03-13,880.5
2016-03-20,894.2
2016-03-27,906.625
2016-04-03,912.35
2016-04-10,909.2
2016-04-17,943.9
2016-04-24,987.05
2016-05-01,1014.45
2016-05-08,1023.55
2016-05-15,1057.0
2016-05-22,1072.3
2016-05-29,1072.65
2016-06-05,1112.875
2016-06-12,1159.8
2016-06-19,1159.25
2016-06-26,1123.25
2016-07-03,1154.55
2016-07-10,1091.125
2016-07-17,1102.2
2016-07-24,1037.7
2016-07-31,1002.95
2016-08-07,993.35
2016-08-14,1015.55
2016-08-21,1026.6
2016-08-28,1017.0
2016-09-04,966.85
2016-09-11,988.6875
2016-09-18,967.75
2016-09-25,973.3
2016-10-02,948.85
2016-10-09,961.5
2016-10-16,953.9
2016-10-23,977.65
2016-10-30,999.6
2016-11-06,984.75
2016-11-13,989.15
2016-11-20,985.85
2016-11-27,1031.625
2016-12-04,1037.25
2016-12-11,1040.85
2016-12-18,1029.95
2016-12-25,1003.65
2017-01-01,1004.9375
2017-01-08,995.75
2017-01-15,1015.55
2017-01-22,1069.0
2017-01-29,1052.05
2017-02-05,1029.6299999999999
2017-02-12,1048.55
2017-02-19,1047.2
2017-02-26,1018.3125
2017-03-05,1026.35
2017-03-12,1010.2
2017-03-19,997.2
2017-03-26,992.0
2017-04-02,963.4
2017-04-09,940.2
2017-04-16,947.0625
2017-04-23,949.0
2017-04-30,950.0
2017-05-07,962.1
2017-05-14,957.95
2017-05-21,962.75
2017-05-28,943.55
2017-06-04,914.0
2017-06-11,930.75
2017-06-18,933.55
2017-06-25,919.05
2017-07-02,915.75
2017-07-09,978.75
2017-07-16,1004.95
2017-07-23,997.65
2017-07-30,990.7
2017-08-06,963.1
2017-08-13,951.0
2017-08-20,927.45
2017-08-27,935.8
2017-09-03,933.45
2017-09-10,962.1875
2017-09-17,957.35
2017-09-24,971.15
2017-10-01,964.65
2017-10-08,961.85
2017-10-15,977.3
2017-10-22,984.3
2017-10-29,975.25
2017-11-05,978.85
2017-11-12,981.95
2017-11-19,972.3
2017-11-26,991.6875
2017-12-03,991.9
2017-12-10,997.8
2017-12-17,974.3
2017-12-24,953.6
